#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz    dx2    tot
# NKPTS & NBANDS: 300  64
# Band-Index    1
   1.10761     -5.089297  0.038  0.014  0.002  0.006  0.018  0.010  0.004  0.018  0.000  0.112
   1.09766     -5.073298  0.038  0.014  0.002  0.006  0.018  0.012  0.004  0.018  0.000  0.114
   1.08770     -5.055382  0.038  0.014  0.002  0.006  0.020  0.012  0.004  0.018  0.000  0.114
   1.07775     -5.035623  0.038  0.014  0.002  0.006  0.020  0.012  0.004  0.018  0.000  0.116
   1.06780     -5.014098  0.038  0.014  0.002  0.006  0.020  0.014  0.004  0.018  0.000  0.116
   1.05785     -4.990889  0.038  0.014  0.002  0.006  0.020  0.014  0.004  0.020  0.000  0.118
   1.04790     -4.966084  0.036  0.014  0.002  0.006  0.020  0.014  0.004  0.020  0.000  0.120
   1.03794     -4.939776  0.036  0.014  0.002  0.006  0.022  0.016  0.006  0.020  0.000  0.122
   1.02799     -4.912060  0.036  0.014  0.002  0.006  0.022  0.016  0.006  0.020  0.000  0.122
   1.01804     -4.883036  0.036  0.014  0.002  0.006  0.022  0.018  0.006  0.020  0.000  0.124
   1.00809     -4.852814  0.036  0.014  0.002  0.006  0.024  0.020  0.004  0.020  0.002  0.126
   0.99814     -4.821507  0.036  0.014  0.002  0.006  0.024  0.020  0.004  0.020  0.002  0.126
   0.98818     -4.789238  0.034  0.014  0.002  0.006  0.024  0.022  0.004  0.020  0.002  0.128
   0.97823     -4.756140  0.034  0.012  0.002  0.004  0.026  0.024  0.004  0.020  0.002  0.130
   0.96828     -4.723356  0.170  0.010  0.008  0.002  0.004  0.004  0.014  0.000  0.006  0.220
   0.95833     -4.727455  0.176  0.010  0.008  0.002  0.004  0.004  0.014  0.000  0.006  0.224
   0.94838     -4.732432  0.182  0.008  0.008  0.002  0.004  0.004  0.014  0.000  0.006  0.228
   0.93843     -4.738417  0.188  0.008  0.008  0.002  0.004  0.004  0.014  0.002  0.006  0.230
   0.92847     -4.745526  0.192  0.008  0.006  0.002  0.004  0.002  0.012  0.002  0.006  0.236
   0.91852     -4.738656  0.046  0.002  0.008  0.010  0.006  0.026  0.012  0.024  0.002  0.138
   0.90857     -4.694614  0.046  0.002  0.008  0.010  0.006  0.028  0.012  0.024  0.002  0.140
   0.89862     -4.649667  0.044  0.002  0.008  0.008  0.006  0.030  0.014  0.024  0.002  0.144
   0.88867     -4.603929  0.044  0.002  0.008  0.008  0.008  0.032  0.014  0.026  0.002  0.148
   0.87871     -4.557521  0.044  0.002  0.008  0.008  0.010  0.034  0.016  0.028  0.002  0.152
   0.86876     -4.510580  0.044  0.002  0.008  0.008  0.008  0.038  0.020  0.030  0.002  0.154
   0.85881     -4.463274  0.042  0.002  0.008  0.006  0.008  0.040  0.020  0.030  0.002  0.160
   0.84886     -4.415893  0.042  0.004  0.008  0.006  0.008  0.042  0.020  0.032  0.002  0.164
   0.83891     -4.369809  0.036  0.006  0.008  0.004  0.006  0.040  0.018  0.038  0.002  0.158
   0.82896     -4.343730  0.010  0.014  0.006  0.004  0.004  0.018  0.002  0.024  0.004  0.086
   0.81900     -4.336308  0.006  0.012  0.004  0.006  0.006  0.014  0.002  0.014  0.004  0.072
   0.80905     -4.332396  0.004  0.012  0.004  0.008  0.004  0.012  0.002  0.010  0.006  0.064
   0.79910     -4.330541  0.002  0.012  0.008  0.008  0.002  0.008  0.002  0.010  0.004  0.058
   0.78915     -4.330120  0.002  0.012  0.008  0.008  0.002  0.006  0.004  0.006  0.004  0.052
   0.77920     -4.330691  0.002  0.012  0.008  0.008  0.000  0.006  0.004  0.006  0.004  0.046
   0.76924     -4.331912  0.000  0.012  0.008  0.008  0.000  0.004  0.000  0.004  0.004  0.042
   0.75929     -4.333512  0.000  0.012  0.008  0.008  0.000  0.002  0.000  0.004  0.002  0.040
   0.74934     -4.335276  0.000  0.012  0.008  0.008  0.000  0.002  0.000  0.002  0.002  0.036
   0.73939     -4.337031  0.000  0.012  0.008  0.008  0.000  0.002  0.000  0.000  0.002  0.034
   0.72944     -4.338638  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.032
   0.71948     -4.339993  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.032
   0.70953     -4.341015  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.030
   0.69958     -4.341650  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.028
   0.68963     -4.341865  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.028
   0.68963     -4.341865  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.028
   0.67555     -4.341446  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.028
   0.66148     -4.340346  0.000  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.032
   0.64741     -4.339092  0.000  0.008  0.008  0.012  0.000  0.004  0.000  0.000  0.000  0.032
   0.63333     -4.338739  0.000  0.008  0.008  0.012  0.000  0.004  0.004  0.000  0.000  0.036
   0.61926     -4.341204  0.000  0.008  0.008  0.012  0.004  0.008  0.004  0.000  0.000  0.044
   0.60518     -4.349739  0.004  0.008  0.004  0.012  0.008  0.016  0.008  0.000  0.000  0.056
   0.59111     -4.368942  0.008  0.008  0.004  0.012  0.012  0.024  0.008  0.000  0.000  0.076
   0.57704     -4.402661  0.012  0.008  0.000  0.012  0.020  0.032  0.008  0.004  0.000  0.096
   0.56296     -4.450506  0.016  0.008  0.000  0.012  0.028  0.036  0.008  0.004  0.000  0.112
   0.54889     -4.508321  0.020  0.004  0.000  0.012  0.032  0.036  0.008  0.004  0.000  0.120
   0.53481     -4.571690  0.024  0.004  0.000  0.012  0.036  0.036  0.004  0.004  0.000  0.124
   0.52074     -4.637514  0.024  0.004  0.000  0.012  0.036  0.036  0.004  0.004  0.000  0.124
   0.50667     -4.703827  0.024  0.004  0.000  0.012  0.036  0.036  0.004  0.004  0.000  0.120
   0.49259     -4.690915  0.236  0.012  0.004  0.000  0.008  0.000  0.000  0.000  0.004  0.264
   0.47852     -4.646316  0.228  0.012  0.004  0.000  0.012  0.000  0.000  0.000  0.004  0.260
   0.46444     -4.600733  0.224  0.012  0.004  0.000  0.012  0.000  0.000  0.000  0.004  0.260
   0.45037     -4.554489  0.216  0.012  0.004  0.004  0.016  0.000  0.000  0.000  0.004  0.260
   0.43630     -4.507903  0.212  0.012  0.004  0.004  0.016  0.000  0.004  0.000  0.004  0.260
   0.42222     -4.461295  0.204  0.012  0.004  0.004  0.020  0.000  0.004  0.000  0.008  0.260
   0.40815     -4.414976  0.200  0.016  0.004  0.004  0.024  0.004  0.004  0.000  0.008  0.260
   0.39407     -4.399297  0.068  0.016  0.016  0.000  0.000  0.048  0.000  0.004  0.008  0.160
   0.38000     -4.410228  0.068  0.016  0.016  0.000  0.000  0.052  0.000  0.008  0.004  0.164
   0.36593     -4.430472  0.008  0.000  0.000  0.000  0.020  0.004  0.088  0.004  0.052  0.176
   0.35185     -4.456090  0.008  0.000  0.000  0.000  0.016  0.004  0.084  0.004  0.048  0.172
   0.33778     -4.481502  0.008  0.000  0.000  0.000  0.016  0.004  0.084  0.008  0.048  0.168
   0.32370     -4.506682  0.008  0.000  0.000  0.000  0.016  0.004  0.080  0.008  0.048  0.164
   0.30963     -4.531631  0.008  0.000  0.000  0.000  0.016  0.008  0.072  0.008  0.044  0.160
   0.29556     -4.556381  0.008  0.000  0.000  0.000  0.016  0.008  0.068  0.008  0.044  0.156
   0.28148     -4.581000  0.008  0.000  0.000  0.000  0.016  0.008  0.064  0.008  0.040  0.148
   0.26741     -4.605590  0.012  0.000  0.000  0.000  0.020  0.008  0.056  0.012  0.040  0.144
   0.25333     -4.630290  0.012  0.000  0.000  0.000  0.020  0.012  0.048  0.012  0.036  0.136
   0.23926     -4.655257  0.012  0.000  0.000  0.000  0.020  0.012  0.040  0.012  0.032  0.132
   0.22518     -4.680634  0.016  0.000  0.000  0.000  0.020  0.012  0.032  0.016  0.028  0.124
   0.21111     -4.706497  0.016  0.000  0.000  0.000  0.020  0.016  0.024  0.016  0.024  0.116
   0.19704     -4.732783  0.016  0.000  0.000  0.000  0.020  0.016  0.016  0.016  0.020  0.112
   0.18296     -4.759251  0.016  0.000  0.000  0.000  0.020  0.020  0.012  0.020  0.016  0.104
   0.16889     -4.785490  0.020  0.000  0.000  0.000  0.020  0.020  0.004  0.020  0.016  0.100
   0.15481     -4.810964  0.020  0.000  0.000  0.000  0.020  0.020  0.004  0.020  0.012  0.096
   0.14074     -4.835013  0.020  0.000  0.000  0.000  0.020  0.020  0.000  0.020  0.012  0.096
   0.12667     -4.856625  0.016  0.000  0.000  0.000  0.020  0.020  0.000  0.024  0.016  0.096
   0.11259     -4.872850  0.012  0.004  0.000  0.000  0.012  0.020  0.004  0.020  0.024  0.100
   0.09852     -4.870552  0.000  0.008  0.000  0.004  0.004  0.008  0.020  0.012  0.064  0.120
   0.08444     -4.844660  0.000  0.008  0.000  0.004  0.000  0.000  0.036  0.004  0.084  0.140
   0.07037     -4.815304  0.000  0.008  0.000  0.004  0.000  0.000  0.044  0.004  0.092  0.148
   0.05630     -4.789087  0.000  0.004  0.000  0.000  0.000  0.000  0.048  0.000  0.100  0.156
   0.04222     -4.767759  0.000  0.004  0.000  0.000  0.000  0.000  0.048  0.000  0.108  0.160
   0.02815     -4.752118  0.000  0.000  0.000  0.000  0.000  0.000  0.052  0.000  0.112  0.168
   0.01407     -4.742590  0.000  0.000  0.000  0.000  0.000  0.000  0.052  0.000  0.116  0.168
   0.00000     -4.739392  0.000  0.000  0.000  0.000  0.000  0.000  0.008  0.000  0.164  0.172
 
# Band-Index   15
   0.00000     -4.739392  0.000  0.000  0.000  0.000  0.000  0.000  0.164  0.000  0.008  0.172
   0.01407     -4.738681  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.02815     -4.736544  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.04222     -4.732964  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.05630     -4.727915  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.07037     -4.721354  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.08444     -4.713222  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.09852     -4.703432  0.000  0.000  0.000  0.000  0.000  0.000  0.116  0.000  0.052  0.172
   0.11259     -4.691868  0.000  0.000  0.000  0.000  0.000  0.000  0.120  0.000  0.052  0.172
   0.12667     -4.678369  0.000  0.000  0.000  0.000  0.000  0.004  0.120  0.000  0.048  0.172
   0.14074     -4.662722  0.000  0.000  0.000  0.000  0.000  0.004  0.116  0.000  0.048  0.172
   0.15481     -4.644650  0.000  0.000  0.000  0.000  0.000  0.004  0.116  0.000  0.048  0.168
   0.16889     -4.623815  0.004  0.000  0.000  0.000  0.000  0.004  0.112  0.000  0.044  0.168
   0.18296     -4.599842  0.004  0.000  0.000  0.000  0.000  0.008  0.108  0.004  0.040  0.164
   0.19704     -4.572371  0.004  0.000  0.000  0.000  0.000  0.008  0.104  0.004  0.036  0.160
   0.21111     -4.541135  0.004  0.000  0.000  0.000  0.004  0.012  0.096  0.004  0.032  0.156
   0.22518     -4.506029  0.008  0.000  0.000  0.000  0.004  0.016  0.092  0.008  0.028  0.152
   0.23926     -4.467129  0.008  0.000  0.000  0.000  0.004  0.016  0.084  0.008  0.024  0.148
   0.25333     -4.424658  0.012  0.000  0.000  0.000  0.008  0.020  0.076  0.008  0.020  0.140
   0.26741     -4.378925  0.012  0.000  0.000  0.000  0.008  0.020  0.072  0.008  0.020  0.140
   0.28148     -4.348677  0.076  0.008  0.016  0.000  0.000  0.080  0.008  0.012  0.000  0.200
   0.29556     -4.370909  0.076  0.008  0.016  0.000  0.000  0.072  0.008  0.012  0.000  0.192
   0.30963     -4.389170  0.076  0.012  0.016  0.000  0.000  0.068  0.004  0.008  0.000  0.188
   0.32370     -4.403094  0.072  0.012  0.016  0.000  0.000  0.064  0.004  0.008  0.000  0.180
   0.33778     -4.412366  0.072  0.012  0.016  0.000  0.000  0.060  0.000  0.008  0.000  0.176
   0.35185     -4.416741  0.072  0.016  0.016  0.000  0.000  0.056  0.000  0.008  0.004  0.172
   0.36593     -4.416053  0.072  0.016  0.016  0.000  0.000  0.056  0.000  0.008  0.004  0.168
   0.38000     -4.404703  0.008  0.000  0.000  0.000  0.020  0.004  0.092  0.004  0.052  0.176
   0.39407     -4.378865  0.008  0.000  0.000  0.000  0.020  0.004  0.092  0.004  0.052  0.180
   0.40815     -4.383404  0.064  0.020  0.012  0.000  0.000  0.044  0.000  0.004  0.008  0.160
   0.42222     -4.362810  0.064  0.020  0.012  0.000  0.000  0.040  0.004  0.004  0.012  0.160
   0.43630     -4.337887  0.060  0.020  0.012  0.000  0.000  0.040  0.004  0.004  0.012  0.160
   0.45037     -4.309120  0.056  0.020  0.012  0.000  0.004  0.036  0.008  0.004  0.016  0.160
   0.46444     -4.277101  0.056  0.020  0.012  0.000  0.004  0.036  0.012  0.004  0.020  0.164
   0.47852     -4.242518  0.052  0.020  0.012  0.000  0.008  0.032  0.016  0.004  0.024  0.168
   0.49259     -4.212419  0.008  0.004  0.004  0.000  0.028  0.000  0.076  0.000  0.060  0.184
   0.50667     -4.195426  0.012  0.004  0.004  0.000  0.032  0.000  0.064  0.000  0.056  0.176
   0.52074     -4.181901  0.012  0.004  0.008  0.000  0.036  0.000  0.048  0.000  0.056  0.164
   0.53481     -4.171745  0.016  0.004  0.008  0.000  0.040  0.000  0.032  0.000  0.048  0.152
   0.54889     -4.163326  0.020  0.004  0.012  0.000  0.044  0.004  0.020  0.000  0.044  0.144
   0.56296     -4.152933  0.024  0.004  0.012  0.000  0.048  0.008  0.008  0.004  0.036  0.144
   0.57704     -4.135130  0.032  0.004  0.012  0.000  0.060  0.020  0.000  0.004  0.032  0.160
   0.59111     -4.104972  0.036  0.000  0.012  0.000  0.072  0.036  0.000  0.004  0.028  0.184
   0.60518     -4.061861  0.040  0.000  0.008  0.000  0.080  0.048  0.000  0.008  0.024  0.212
   0.61926     -4.010176  0.044  0.000  0.008  0.000  0.084  0.064  0.008  0.008  0.020  0.236
   0.63333     -3.956157  0.044  0.000  0.004  0.000  0.084  0.076  0.020  0.012  0.012  0.256
   0.64741     -3.916254  0.008  0.000  0.000  0.000  0.000  0.040  0.178  0.017  0.016  0.262
   0.66148     -3.907822  0.000  0.000  0.000  0.000  0.008  0.016  0.190  0.012  0.040  0.265
   0.67555     -3.903700  0.000  0.000  0.000  0.000  0.008  0.012  0.190  0.012  0.043  0.267
   0.68963     -3.902352  0.000  0.000  0.000  0.000  0.012  0.011  0.069  0.011  0.163  0.268
   0.68963     -3.902352  0.000  0.000  0.000  0.000  0.012  0.011  0.069  0.011  0.164  0.268
   0.69958     -3.903000  0.000  0.000  0.000  0.000  0.010  0.011  0.161  0.013  0.073  0.269
   0.70953     -3.905214  0.000  0.000  0.000  0.000  0.008  0.012  0.163  0.016  0.068  0.268
   0.71948     -3.909935  0.002  0.000  0.000  0.000  0.006  0.016  0.166  0.018  0.058  0.266
   0.72944     -3.919790  0.008  0.000  0.000  0.000  0.002  0.028  0.156  0.028  0.040  0.266
   0.73939     -3.939073  0.020  0.000  0.002  0.002  0.006  0.050  0.124  0.040  0.018  0.262
   0.74934     -3.968377  0.030  0.000  0.002  0.002  0.010  0.064  0.092  0.042  0.008  0.254
   0.75929     -4.004276  0.034  0.000  0.002  0.002  0.014  0.068  0.072  0.044  0.004  0.244
   0.76924     -4.044182  0.038  0.000  0.004  0.004  0.016  0.068  0.058  0.042  0.002  0.234
   0.77920     -4.086731  0.038  0.000  0.004  0.004  0.016  0.066  0.050  0.040  0.002  0.222
   0.78915     -4.131121  0.040  0.000  0.004  0.004  0.016  0.062  0.044  0.036  0.000  0.212
   0.79910     -4.176806  0.040  0.000  0.004  0.006  0.016  0.058  0.040  0.034  0.000  0.202
   0.80905     -4.223364  0.040  0.000  0.004  0.006  0.016  0.056  0.036  0.032  0.000  0.194
   0.81900     -4.270367  0.040  0.000  0.006  0.006  0.016  0.052  0.034  0.030  0.000  0.186
   0.82896     -4.316707  0.038  0.000  0.006  0.010  0.018  0.048  0.030  0.020  0.000  0.174
   0.83891     -4.347669  0.016  0.008  0.002  0.010  0.020  0.028  0.012  0.008  0.002  0.104
   0.84886     -4.362323  0.014  0.012  0.000  0.008  0.018  0.028  0.008  0.014  0.002  0.104
   0.85881     -4.379606  0.016  0.012  0.000  0.006  0.022  0.030  0.004  0.018  0.000  0.112
   0.86876     -4.400780  0.020  0.012  0.000  0.006  0.026  0.034  0.004  0.020  0.000  0.122
   0.87871     -4.425647  0.024  0.012  0.000  0.006  0.028  0.034  0.004  0.022  0.000  0.130
   0.88867     -4.453636  0.026  0.012  0.000  0.006  0.028  0.036  0.004  0.022  0.000  0.134
   0.89862     -4.484066  0.028  0.012  0.000  0.004  0.030  0.034  0.004  0.022  0.000  0.136
   0.90857     -4.516286  0.030  0.014  0.000  0.004  0.030  0.034  0.004  0.022  0.000  0.140
   0.91852     -4.549742  0.030  0.012  0.000  0.004  0.030  0.032  0.006  0.022  0.002  0.140
   0.92847     -4.583981  0.032  0.012  0.000  0.004  0.030  0.030  0.004  0.022  0.002  0.138
   0.93843     -4.618636  0.032  0.012  0.000  0.004  0.030  0.030  0.004  0.022  0.002  0.138
   0.94838     -4.653409  0.034  0.012  0.002  0.004  0.028  0.028  0.004  0.022  0.002  0.136
   0.95833     -4.688054  0.034  0.012  0.002  0.004  0.028  0.028  0.004  0.020  0.002  0.134
   0.96828     -4.722358  0.034  0.012  0.002  0.004  0.026  0.026  0.004  0.020  0.002  0.133
   0.97823     -4.719999  0.164  0.010  0.008  0.002  0.004  0.004  0.014  0.000  0.006  0.216
   0.98818     -4.717250  0.160  0.012  0.008  0.002  0.004  0.006  0.014  0.000  0.006  0.212
   0.99814     -4.714976  0.154  0.012  0.006  0.002  0.004  0.006  0.014  0.000  0.006  0.210
   1.00809     -4.713052  0.150  0.012  0.006  0.002  0.004  0.006  0.014  0.000  0.006  0.204
   1.01804     -4.711362  0.148  0.012  0.008  0.002  0.004  0.008  0.014  0.000  0.006  0.202
   1.02799     -4.709799  0.144  0.014  0.008  0.002  0.004  0.008  0.014  0.000  0.006  0.198
   1.03794     -4.708268  0.140  0.014  0.008  0.002  0.004  0.008  0.014  0.000  0.006  0.196
   1.04790     -4.706687  0.136  0.014  0.008  0.002  0.004  0.010  0.014  0.000  0.004  0.192
   1.05785     -4.704989  0.132  0.016  0.008  0.002  0.002  0.010  0.012  0.000  0.006  0.190
   1.06780     -4.703121  0.130  0.016  0.008  0.002  0.002  0.010  0.012  0.000  0.006  0.188
   1.07775     -4.701046  0.128  0.018  0.006  0.002  0.002  0.012  0.010  0.000  0.006  0.186
   1.08770     -4.698748  0.124  0.018  0.006  0.002  0.002  0.012  0.008  0.000  0.006  0.182
   1.09766     -4.696235  0.120  0.020  0.006  0.002  0.002  0.014  0.008  0.000  0.006  0.178
   1.10761     -4.693538  0.120  0.020  0.006  0.002  0.002  0.014  0.008  0.000  0.006  0.178
   1.11756     -4.690721  0.116  0.022  0.004  0.002  0.000  0.016  0.006  0.000  0.006  0.174
   1.12751     -4.687885  0.114  0.022  0.004  0.000  0.000  0.016  0.006  0.000  0.006  0.172
   1.13746     -4.685169  0.112  0.024  0.004  0.000  0.000  0.018  0.006  0.000  0.006  0.170
   1.14741     -4.682745  0.110  0.024  0.002  0.000  0.000  0.018  0.004  0.000  0.006  0.168
   1.15737     -4.680812  0.108  0.026  0.002  0.000  0.000  0.018  0.004  0.000  0.006  0.168
   1.16732     -4.679558  0.106  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.166
   1.17727     -4.679122  0.106  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.168
   1.17727     -4.679123  0.106  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.168
   1.18722     -4.678055  0.106  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.168
   1.19717     -4.674864  0.106  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.166
   1.20713     -4.669568  0.108  0.026  0.002  0.000  0.000  0.020  0.004  0.000  0.006  0.168
   1.21708     -4.662202  0.106  0.024  0.002  0.000  0.000  0.022  0.006  0.000  0.006  0.170
   1.22703     -4.652815  0.106  0.024  0.004  0.000  0.000  0.022  0.006  0.000  0.006  0.170
   1.23698     -4.641470  0.106  0.022  0.004  0.000  0.000  0.024  0.006  0.000  0.006  0.172
   1.24693     -4.628237  0.104  0.022  0.004  0.000  0.000  0.026  0.006  0.000  0.004  0.172
   1.25689     -4.613200  0.104  0.020  0.006  0.000  0.000  0.028  0.008  0.002  0.004  0.176
   1.26684     -4.596450  0.104  0.020  0.006  0.000  0.000  0.028  0.008  0.002  0.004  0.178
   1.27679     -4.578086  0.104  0.018  0.006  0.000  0.000  0.032  0.010  0.002  0.006  0.178
   1.28674     -4.558213  0.102  0.018  0.008  0.000  0.000  0.034  0.010  0.004  0.006  0.182
   1.29669     -4.536942  0.104  0.016  0.008  0.000  0.000  0.036  0.010  0.004  0.006  0.184
   1.30664     -4.514388  0.104  0.016  0.008  0.000  0.000  0.040  0.012  0.006  0.006  0.188
